_sentence,_receivers,time,latitude,longitude,altitude,satellites,candy_noise,candy_flux
"$$LetFik2,10:30:26,5006.18966,01423.60679,292.0,08,0,0*F7F2",LetFik2,10:30:26,50.103161,14.3934465,292.0,8,0,0
"$$LetFik2,10:30:27,5006.18943,01423.60674,291.7,08,0,0*0FAA",LetFik2,10:30:27,50.10315717,14.39344567,291.7,8,0,0
"$$LetFik2,10:30:28,5006.18926,01423.60688,291.7,07,0,0*5EB0",LetFik2,10:30:28,50.10315433,14.393448,291.7,7,0,0
"$$LetFik2,10:30:29,5006.18904,01423.60681,291.4,07,0,0*90AB",LetFik2,10:30:29,50.10315067,14.39344683,291.4,7,0,0
"$$LetFik2,10:30:30,5006.18890,01423.60692,291.3,07,0,0*BD87",LetFik2,10:30:30,50.10314833,14.39344867,291.3,7,0,0
"$$LetFik2,10:30:31,5006.18868,01423.60682,291.0,07,0,0*DDEA",LetFik2,10:30:31,50.10314467,14.393447,291.0,7,0,0
"$$LetFik2,10:30:32,5006.18856,01423.60694,290.9,08,0,0*F21A",LetFik2,10:30:32,50.10314267,14.393449,290.9,8,0,0
"$$LetFik2,10:30:33,5006.18838,01423.60688,290.7,07,0,0*D057",LetFik2,10:30:33,50.10313967,14.393448,290.7,7,0,0
"$$LetFik2,10:30:34,5006.18824,01423.60695,290.6,08,0,0*6B90",LetFik2,10:30:34,50.10313733,14.39344917,290.6,8,0,0
"$$LetFik2,10:30:43,5006.18894,01423.60865,292.5,07,0,0*70D0",LetFik2,10:30:43,50.103149,14.3934775,292.5,7,0,0
"$$LetFik2,10:30:44,5006.18906,01423.60891,292.8,07,0,0*BB51",LetFik2,10:30:44,50.103151,14.39348183,292.8,7,0,0
"$$LetFik2,10:30:45,5006.18915,01423.60900,292.9,06,0,0*0980",LetFik2,10:30:45,50.1031525,14.39348333,292.9,6,0,0
"$$LetFik2,10:30:46,5006.18932,01423.60933,293.4,06,0,0*0D53",LetFik2,10:30:46,50.10315533,14.39348883,293.4,6,0,0
"$$LetFik2,10:30:47,5006.18944,01423.60944,293.5,06,0,0*054D",LetFik2,10:30:47,50.10315733,14.39349067,293.5,6,0,0
"$$LetFik2,10:30:48,5006.18965,01423.60971,293.9,06,0,0*C8BA",LetFik2,10:30:48,50.10316083,14.39349517,293.9,6,0,0
"$$LetFik2,10:30:49,5006.18988,01423.60995,294.3,06,0,0*6792",LetFik2,10:30:49,50.10316467,14.39349917,294.3,6,0,0
"$$LetFik2,10:30:50,5006.18990,01423.61002,294.4,06,0,0*14D2",LetFik2,10:30:50,50.103165,14.39350033,294.4,6,0,0
"$$LetFik2,10:30:51,5006.19007,01423.61020,294.7,06,0,0*B816",LetFik2,10:30:51,50.10316783,14.39350333,294.7,6,0,0
"$$LetFik2,10:30:52,5006.19009,01423.61023,294.7,06,0,0*D3C1",LetFik2,10:30:52,50.10316817,14.39350383,294.7,6,0,0
"$$LetFik2,10:30:53,5006.19004,01423.61025,294.6,06,0,0*6534",LetFik2,10:30:53,50.10316733,14.39350417,294.6,6,0,0
"$$LetFik2,10:30:54,5006.19000,01423.61030,294.5,07,0,0*535D",LetFik2,10:30:54,50.10316667,14.393505,294.5,7,0,0
"$$LetFik2,10:30:55,5006.19000,01423.61034,294.5,07,0,0*5AB3",LetFik2,10:30:55,50.10316667,14.39350567,294.5,7,0,0
"$$LetFik2,10:30:56,5006.18993,01423.61038,294.4,08,0,0*D88C",LetFik2,10:30:56,50.1031655,14.39350633,294.4,8,0,0
"$$LetFik2,11:15:22,5008.38525,01428.42761,340.3,09,0,0*1AB0",LetFik2,11:15:22,50.13975417,14.4737935,340.3,9,0,0
"$$LetFik2,11:15:38,5008.38477,01428.42712,338.4,09,0,0*A970",LetFik2,11:15:38,50.13974617,14.47378533,338.4,9,0,0
"$$LetFik2,11:15:55,5008.38379,01428.42749,338.1,08,0,0*B1DE",LetFik2,11:15:55,50.13972983,14.4737915,338.1,8,0,0
"$$LetFik2,11:16:11,5008.38379,01428.42993,336.5,09,0,0*9307",LetFik2,11:16:11,50.13972983,14.47383217,336.5,9,0,0
"$$LetFik2,11:16:27,5008.38379,01428.42993,336.0,09,0,0*FFCD",LetFik2,11:16:27,50.13972983,14.47383217,336.0,9,0,0
"$$LetFik2,11:16:43,5008.38379,01428.43079,335.7,09,0,0*5689",LetFik2,11:16:43,50.13972983,14.4738465,335.7,9,0,0
"$$LetFik2,11:16:59,5008.38281,01428.43127,336.2,09,0,0*CA36",LetFik2,11:16:59,50.1397135,14.4738545,336.2,9,0,0
"$$LetFik2,11:17:16,5008.38330,01428.43127,337.6,09,0,0*C5D6",LetFik2,11:17:16,50.13972167,14.4738545,337.6,9,0,0
"$$LetFik2,11:17:32,5008.38330,01428.43066,336.5,09,0,0*1249",LetFik2,11:17:32,50.13972167,14.47384433,336.5,9,0,0
"$$LetFik2,11:17:48,5008.38574,01428.42786,336.6,09,0,0*F9C2",LetFik2,11:17:48,50.13976233,14.47379767,336.6,9,0,0
"$$LetFik2,16:32:41,5006.98633,01427.66431,241.4,07,0,0*490A",LetFik2,16:32:41,50.11643883,14.46107183,241.4,7,0,0
"$$LetFik2,16:32:52,5006.98535,01427.66357,244.3,07,18,0*7315",LetFik2,16:32:52,50.1164225,14.4610595,244.3,7,18,0
"$$LetFik2,16:33:03,5006.98535,01427.66284,248.4,07,19,0*2C8A",LetFik2,16:33:03,50.1164225,14.46104733,248.4,7,19,0
"$$LetFik2,16:33:15,5006.98730,01427.66504,252.9,07,16,1*C06B",LetFik2,16:33:15,50.116455,14.461084,252.9,7,16,1
"$$LetFik2,16:33:26,5006.98779,01427.66663,251.5,07,18,0*F5DF",LetFik2,16:33:26,50.11646317,14.4611105,251.5,7,18,0
"$$LetFik2,16:33:37,5006.98828,01427.66589,252.8,07,18,1*2D07",LetFik2,16:33:37,50.11647133,14.46109817,252.8,7,18,1
"$$LetFik2,16:33:48,5006.98877,01427.66492,250.2,07,18,1*53A6",LetFik2,16:33:48,50.1164795,14.461082,250.2,7,18,1
"$$LetFik2,16:33:59,5006.99170,01427.66174,254.2,07,20,143*CF11",LetFik2,16:33:59,50.11652833,14.461029,254.2,7,20,143
"$$LetFik2,16:34:11,5006.99121,01427.66431,249.9,07,19,0*6AAC",LetFik2,16:34:11,50.11652017,14.46107183,249.9,7,19,0
"$$LetFik2,16:34:22,5006.99268,01427.66309,250.4,07,19,0*8BF4",LetFik2,16:34:22,50.11654467,14.4610515,250.4,7,19,0
"$$LetFik2,16:34:33,5006.99316,01427.65918,248.3,07,18,0*15B5",LetFik2,16:34:33,50.11655267,14.46098633,248.3,7,18,0
"$$LetFik2,16:34:44,5006.98926,01427.64331,247.5,07,18,1*4756",LetFik2,16:34:44,50.11648767,14.46072183,247.5,7,18,1
"$$LetFik2,16:34:56,5006.98535,01427.62769,248.1,07,18,0*ECDB",LetFik2,16:34:56,50.1164225,14.4604615,248.1,7,18,0
"$$LetFik2,16:35:07,5006.98438,01427.62280,244.4,07,17,0*B453",LetFik2,16:35:07,50.11640633,14.46038,244.4,7,17,0
"$$LetFik2,16:35:18,5006.98730,01427.60876,241.6,07,18,1*79E1",LetFik2,16:35:18,50.116455,14.460146,241.6,7,18,1
"$$LetFik2,16:35:28,5006.98291,01427.57532,242.3,07,18,1*3B34",LetFik2,16:35:28,50.11638183,14.45958867,242.3,7,18,1
"$$LetFik2,16:35:39,5006.98926,01427.50330,241.1,07,18,2*6D68",LetFik2,16:35:39,50.11648767,14.45838833,241.1,7,18,2
"$$LetFik2,16:35:51,5006.99414,01427.46204,238.0,07,21,0*5548",LetFik2,16:35:51,50.116569,14.45770067,238.0,7,21,0
"$$LetFik2,16:36:02,5006.99512,01427.39624,225.6,07,18,0*CD01",LetFik2,16:36:02,50.11658533,14.456604,225.6,7,18,0
"$$LetFik2,16:36:13,5007.02295,01427.37878,224.5,07,17,2*BB3B",LetFik2,16:36:13,50.11704917,14.456313,224.5,7,17,2
"$$LetFik2,16:36:24,5007.07861,01427.41870,221.7,07,17,2*A83D",LetFik2,16:36:24,50.11797683,14.45697833,221.7,7,17,2
"$$LetFik2,16:36:35,5007.09375,01427.50366,225.7,07,17,2*2476",LetFik2,16:36:35,50.11822917,14.45839433,225.7,7,17,2
"$$LetFik2,16:36:47,5007.08252,01427.57056,231.8,07,18,0*397F",LetFik2,16:36:47,50.118042,14.45950933,231.8,7,18,0
"$$LetFik2,16:36:58,5007.06396,01427.58972,224.9,07,17,0*A986",LetFik2,16:36:58,50.11773267,14.45982867,224.9,7,17,0
"$$LetFik2,16:37:08,5007.04395,01427.50317,218.0,07,19,0*0D35",LetFik2,16:37:08,50.11739917,14.45838617,218.0,7,19,0
"$$LetFik2,16:37:19,5007.06055,01427.37378,211.4,07,19,0*1774",LetFik2,16:37:19,50.11767583,14.45622967,211.4,7,19,0
"$$LetFik2,16:37:31,5007.06787,01427.22998,204.4,07,18,1*506F",LetFik2,16:37:31,50.11779783,14.453833,204.4,7,18,1
"$$LetFik2,16:37:53,5007.01807,01426.99878,199.7,07,18,1*86CA",LetFik2,16:37:53,50.11696783,14.44997967,199.7,7,18,1
"$$LetFik2,16:38:04,5006.98828,01426.89978,201.4,08,16,6*EB73",LetFik2,16:38:04,50.11647133,14.44832967,201.4,8,16,6
"$$LetFik2,16:41:02,5006.88232,01426.66895,190.7,09,18,1*484E",LetFik2,16:41:02,50.11470533,14.4444825,190.7,9,18,1
"$$LetFik2,16:42:57,5006.88330,01426.67126,188.4,09,18,1*4062",LetFik2,16:42:57,50.11472167,14.444521,188.4,9,18,1
"$$LetFik2,16:43:19,5006.88330,01426.67029,188.6,09,18,1*C45A",LetFik2,16:43:19,50.11472167,14.44450483,188.6,9,18,1
"$$LetFik2,16:43:30,5006.88379,01426.66943,191.8,09,20,0*F0D1",LetFik2,16:43:30,50.11472983,14.4444905,191.8,9,20,0
"$$LetFik2,16:44:14,5006.87549,01426.62915,186.0,09,20,0*104B",LetFik2,16:44:14,50.1145915,14.44381917,186.0,9,20,0
"$$LetFik2,16:44:25,5006.87646,01426.62817,185.2,09,18,1*9EDD",LetFik2,16:44:25,50.11460767,14.44380283,185.2,9,18,1
"$$LetFik2,16:45:33,5006.95068,01426.82800,197.3,09,18,1*94AA",LetFik2,16:45:33,50.11584467,14.44713333,197.3,9,18,1
"$$LetFik2,16:45:54,5006.98877,01426.92529,195.4,09,19,1*4E92",LetFik2,16:45:54,50.1164795,14.44875483,195.4,9,19,1
"$$LetFik2,16:46:05,5007.00049,01426.96423,189.8,09,19,1*34B1",LetFik2,16:46:05,50.11667483,14.44940383,189.8,9,19,1
"$$LetFik2,16:46:17,5007.02100,01427.03235,187.6,09,19,0*B2BC",LetFik2,16:46:17,50.11701667,14.45053917,187.6,9,19,0
"$$LetFik2,16:46:28,5007.03809,01427.09485,185.8,09,19,0*EBEA",LetFik2,16:46:28,50.1173015,14.45158083,185.8,9,19,0
"$$LetFik2,16:46:39,5007.05518,01427.16895,189.5,09,19,0*C442",LetFik2,16:46:39,50.11758633,14.45281583,189.5,9,19,0
"$$LetFik2,16:47:01,5007.05908,01427.34644,205.2,09,19,1*CB1A",LetFik2,16:47:01,50.11765133,14.455774,205.2,9,19,1
"$$LetFik2,16:47:13,5007.03809,01427.44226,215.6,09,19,55*F036",LetFik2,16:47:13,50.1173015,14.457371,215.6,9,19,55
"$$LetFik2,16:47:24,5007.04053,01427.51978,217.4,09,19,0*4057",LetFik2,16:47:24,50.11734217,14.458663,217.4,9,19,0
"$$LetFik2,16:47:34,5007.05518,01427.58960,221.9,09,18,1*6943",LetFik2,16:47:34,50.11758633,14.45982667,221.9,9,18,1
"$$LetFik2,16:47:45,5007.06006,01427.67883,224.4,09,19,0*352D",LetFik2,16:47:45,50.11766767,14.46131383,224.4,9,19,0
"$$LetFik2,16:47:57,5007.05859,01427.78467,232.5,09,19,0*19B3",LetFik2,16:47:57,50.11764317,14.46307783,232.5,9,19,0
"$$LetFik2,16:48:08,5007.05566,01427.88464,238.0,09,19,97*F743",LetFik2,16:48:08,50.11759433,14.464744,238.0,9,19,97
"$$LetFik2,16:48:19,5007.04980,01427.99243,243.3,09,19,1*4383",LetFik2,16:48:19,50.11749667,14.4665405,243.3,9,19,1
"$$LetFik2,16:49:14,5007.13770,01427.92126,247.6,09,20,1*7018",LetFik2,16:49:14,50.11896167,14.46535433,247.6,9,20,1
"$$LetFik2,16:49:25,5007.15869,01427.82336,252.3,08,20,1*B932",LetFik2,16:49:25,50.1193115,14.46372267,252.3,8,20,1
"$$LetFik2,16:49:36,5007.17236,01427.71899,251.2,08,19,1*4519",LetFik2,16:49:36,50.11953933,14.46198317,251.2,8,19,1
"$$LetFik2,16:49:48,5007.18359,01427.61560,263.0,09,18,1*ED4C",LetFik2,16:49:48,50.1197265,14.46026,263.0,9,18,1
"$$LetFik2,16:49:59,5007.19824,01427.53284,273.2,09,20,99*BC72",LetFik2,16:49:59,50.11997067,14.45888067,273.2,9,20,99
"$$LetFik2,16:50:10,5007.23633,01427.45752,272.7,09,20,0*F4DE",LetFik2,16:50:10,50.1206055,14.45762533,272.7,9,20,0
"$$LetFik2,16:50:33,5007.27393,01427.36658,280.3,08,20,0*F4C2",LetFik2,16:50:33,50.12123217,14.45610967,280.3,8,20,0
"$$LetFik2,16:50:44,5007.27393,01427.36536,287.4,09,19,98*3A45",LetFik2,16:50:44,50.12123217,14.45608933,287.4,9,19,98
"$$LetFik2,16:57:46,5007.38037,01427.20825,301.5,09,0,0*A15F",LetFik2,16:57:46,50.12300617,14.45347083,301.5,9,0,0
"$$LetFik2,16:57:57,5007.34033,01427.26489,291.3,09,20,0*8490",LetFik2,16:57:57,50.12233883,14.45441483,291.3,9,20,0
"$$LetFik2,16:57:57,5007.34033,01427.26489,291.3,09,19,98*516A",LetFik2,16:57:57,50.12233883,14.45441483,291.3,9,19,98
"$$LetFik2,16:58:08,5007.29980,01427.32898,279.7,09,19,98*15F3",LetFik2,16:58:08,50.12166333,14.455483,279.7,9,19,98
"$$LetFik2,16:58:30,5007.23145,01427.47791,268.6,09,19,0*3170",LetFik2,16:58:30,50.12052417,14.45796517,268.6,9,19,0
"$$LetFik2,16:58:41,5007.19482,01427.55518,266.3,09,21,0*B2B0",LetFik2,16:58:41,50.11991367,14.459253,266.3,9,21,0
"$$LetFik2,16:58:52,5007.18359,01427.63721,272.2,09,21,197*9426",LetFik2,16:58:52,50.1197265,14.46062017,272.2,9,21,197
"$$LetFik2,16:59:03,5007.16797,01427.73450,266.0,09,21,197*5EF0",LetFik2,16:59:03,50.11946617,14.46224167,266.0,9,21,197
"$$LetFik2,16:59:03,5007.16797,01427.73450,266.0,09,18,51*9829",LetFik2,16:59:03,50.11946617,14.46224167,266.0,9,18,51
"$$LetFik2,16:59:15,5007.13135,01427.81921,247.6,09,21,197*3B87",LetFik2,16:59:15,50.11885583,14.4636535,247.6,9,21,197
"$$LetFik2,16:59:15,5007.13135,01427.81921,247.6,09,19,26*99EA",LetFik2,16:59:15,50.11885583,14.4636535,247.6,9,19,26
"$$LetFik2,16:59:26,5007.11328,01427.76428,237.9,09,20,0*5EF0",LetFik2,16:59:26,50.11855467,14.462738,237.9,9,20,0
"$$LetFik2,16:59:37,5007.10693,01427.68701,234.9,09,20,0*F4FC",LetFik2,16:59:37,50.11844883,14.46145017,234.9,9,20,0
"$$LetFik2,16:59:37,5007.10693,01427.68701,234.9,09,20,98*5E58",LetFik2,16:59:37,50.11844883,14.46145017,234.9,9,20,98
"$$LetFik2,16:59:48,5007.10400,01427.63770,229.4,09,19,41*41C7",LetFik2,16:59:48,50.1184,14.46062833,229.4,9,19,41
"$$LetFik2,16:59:59,5007.09912,01427.56433,224.1,09,18,7*9800",LetFik2,16:59:59,50.11831867,14.4594055,224.1,9,18,7
"$$LetFik2,17:00:10,5007.09180,01427.50037,214.7,09,20,1*2F25",LetFik2,17:00:10,50.11819667,14.4583395,214.7,9,20,1
"$$LetFik2,17:00:21,5007.07666,01427.41357,218.0,08,20,110*6CA2",LetFik2,17:00:21,50.11794433,14.45689283,218.0,8,20,110
"$$LetFik2,17:00:32,5007.02490,01427.37744,221.0,09,18,1*2DB0",LetFik2,17:00:32,50.11708167,14.45629067,221.0,9,18,1
"$$LetFik2,17:00:43,5006.99951,01427.38196,222.2,09,1,65535*C2FD",LetFik2,17:00:43,50.1166585,14.456366,222.2,9,1,65535
"$$LetFik2,17:00:55,5006.99561,01427.43384,236.1,08,20,1*8493",LetFik2,17:00:55,50.1165935,14.45723067,236.1,8,20,1
"$$LetFik2,17:01:06,5006.99561,01427.50488,242.3,09,19,1*724F",LetFik2,17:01:06,50.1165935,14.45841467,242.3,9,19,1
"$$LetFik2,17:01:06,5006.99561,01427.50488,242.3,09,14661,45676*CF05",LetFik2,17:01:06,50.1165935,14.45841467,242.3,9,14661,45676
"$$LetFik2,17:01:17,5006.98633,01427.56836,242.9,09,20,2*324E",LetFik2,17:01:17,50.11643883,14.45947267,242.9,9,20,2
"$$LetFik2,17:01:17,5006.98633,01427.56836,242.9,09,14661,45676*C2C8",LetFik2,17:01:17,50.11643883,14.45947267,242.9,9,14661,45676
"$$LetFik2,17:01:28,5006.98730,01427.60364,245.4,09,20,109*3AED",LetFik2,17:01:28,50.116455,14.46006067,245.4,9,20,109
"$$LetFik2,17:01:39,5006.98877,01427.60522,243.1,09,21,1*01D9",LetFik2,17:01:39,50.1164795,14.460087,243.1,9,21,1
"$$LetFik2,17:01:50,5006.98877,01427.60583,239.0,09,20,0*5FD5",LetFik2,17:01:50,50.1164795,14.46009717,239.0,9,20,0
"$$LetFik2,17:02:01,5006.98730,01427.61975,235.8,09,0,6324*CBED",LetFik2,17:02:01,50.116455,14.46032917,235.8,9,0,6324
"$$LetFik2,17:02:12,5006.99316,01427.65088,244.8,09,18,0*5B63",LetFik2,17:02:12,50.11655267,14.460848,244.8,9,18,0
"$$LetFik2,17:02:28,5006.99170,01427.66455,240.0,09,20,0*CA33",LetFik2,17:02:28,50.11652833,14.46107583,240.0,9,20,0
"$$LetFik2,17:02:44,5006.99316,01427.66455,241.8,08,20,0*0A28",LetFik2,17:02:44,50.11655267,14.46107583,241.8,8,20,0
"$$LetFik2,17:02:49,5006.99268,01427.66504,241.7,08,20,0*CD51",LetFik2,17:02:49,50.11654467,14.461084,241.7,8,20,0
"$$LetFik2,17:03:00,5006.99414,01427.66187,244.9,08,20,0*17BE",LetFik2,17:03:00,50.116569,14.46103117,244.9,8,20,0
"$$LetFik2,17:03:12,5006.99365,01427.66309,248.9,09,19,70*2C0E",LetFik2,17:03:12,50.11656083,14.4610515,248.9,9,19,70
"$$LetFik2,17:03:23,5006.99316,01427.66345,255.1,09,20,0*F573",LetFik2,17:03:23,50.11655267,14.4610575,255.1,9,20,0
"$$LetFik2,17:03:35,5006.99121,01427.66455,244.7,09,19,37*C2E7",LetFik2,17:03:35,50.11652017,14.46107583,244.7,9,19,37
"$$LetFik2,17:03:46,5006.99121,01427.66467,246.4,09,20,5*B180",LetFik2,17:03:46,50.11652017,14.46107783,246.4,9,20,5
"$$LetFik2,17:03:57,5006.99072,01427.66406,250.7,09,20,0*EB1E",LetFik2,17:03:57,50.116512,14.46106767,250.7,9,20,0
"$$LetFik2,17:04:08,5006.98975,01427.66504,253.0,09,19,0*7358",LetFik2,17:04:08,50.11649583,14.461084,253.0,9,19,0
"$$LetFik2,17:04:19,5006.99072,01427.66663,244.3,09,21,0*698E",LetFik2,17:04:19,50.116512,14.4611105,244.3,9,21,0
"$$LetFik2,17:04:30,5006.99219,01427.66724,241.9,09,21,0*A440",LetFik2,17:04:30,50.1165365,14.46112067,241.9,9,21,0
"$$LetFik2,17:04:41,5006.99219,01427.66736,242.3,08,20,0*B182",LetFik2,17:04:41,50.1165365,14.46112267,242.3,8,20,0
"$$LetFik2,17:04:57,5006.99365,01427.66895,246.6,09,19,1*2CA2",LetFik2,17:04:57,50.11656083,14.46114917,246.6,9,19,1
"$$LetFik2,17:05:13,5006.99170,01427.66382,247.3,09,19,1*F062",LetFik2,17:05:13,50.11652833,14.46106367,247.3,9,19,1
"$$LetFik2,17:05:29,5006.99121,01427.65088,241.7,09,19,1*83C5",LetFik2,17:05:29,50.11652017,14.460848,241.7,9,19,1
"$$LetFik2,17:05:46,5006.98975,01427.65002,239.9,09,19,1*20BA",LetFik2,17:05:46,50.11649583,14.46083367,239.9,9,19,1
"$$LetFik2,17:06:02,5006.99023,01427.64905,243.3,08,19,1*B9B8",LetFik2,17:06:02,50.11650383,14.4608175,243.3,8,19,1
"$$LetFik2,17:06:18,5006.98975,01427.64758,245.5,08,19,1*A159",LetFik2,17:06:18,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:06:34,5006.98975,01427.64758,245.5,08,19,1*1A3D",LetFik2,17:06:34,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:06:51,5006.98975,01427.64758,245.5,08,19,1*8B55",LetFik2,17:06:51,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:07:07,5006.98975,01427.64758,245.5,08,19,1*F4AF",LetFik2,17:07:07,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:07:23,5006.98975,01427.64758,245.5,08,19,1*1BF4",LetFik2,17:07:23,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:07:39,5006.98975,01427.64758,245.5,08,19,1*B076",LetFik2,17:07:39,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:07:56,5006.98975,01427.64758,245.5,08,19,1*AC36",LetFik2,17:07:56,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:08:12,5006.98975,01427.64758,245.5,08,19,1*19F7",LetFik2,17:08:12,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:08:28,5006.98975,01427.64758,245.5,08,19,1*FF21",LetFik2,17:08:28,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:08:44,5006.98975,01427.64758,245.5,08,19,1*DEED",LetFik2,17:08:44,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:09:00,5006.98975,01427.64758,245.5,08,19,1*5EAA",LetFik2,17:09:00,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:09:17,5006.98975,01427.64758,245.5,08,19,1*E783",LetFik2,17:09:17,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:09:33,5006.98975,01427.64758,245.5,08,19,1*08D8",LetFik2,17:09:33,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:09:49,5006.98975,01427.64758,245.5,08,19,1*74A6",LetFik2,17:09:49,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:10:05,5006.98975,01427.64758,245.5,08,19,1*F1A8",LetFik2,17:10:05,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:10:21,5006.98975,01427.64758,245.5,08,19,1*1EF3",LetFik2,17:10:21,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:10:38,5006.98975,01427.64758,245.5,08,19,1*88FD",LetFik2,17:10:38,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:10:54,5006.98975,01427.64758,245.5,08,19,1*A931",LetFik2,17:10:54,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:11:10,5006.98975,01427.64758,245.5,08,19,1*2976",LetFik2,17:11:10,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:11:26,5006.98975,01427.64758,245.5,08,19,1*3990",LetFik2,17:11:26,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:11:26,5006.98975,01427.64758,245.5,08,0,0*B020",LetFik2,17:11:26,50.11649583,14.460793,245.5,8,0,0
"$$LetFik2,17:11:43,5006.98975,01427.64758,245.5,08,19,1*A8F8",LetFik2,17:11:43,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:11:59,5006.98975,01427.64758,245.5,08,19,1*037A",LetFik2,17:11:59,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:12:15,5006.98975,01427.64758,245.5,08,19,1*B6E3",LetFik2,17:12:15,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:12:31,5006.98975,01427.64758,245.5,08,19,1*59B8",LetFik2,17:12:31,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:12:47,5006.98975,01427.64758,245.5,08,19,1*D3F6",LetFik2,17:12:47,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,17:13:04,5006.98975,01427.64758,245.5,08,19,1*CC32",LetFik2,17:13:04,50.11649583,14.460793,245.5,8,19,1
"$$LetFik2,08:14:41,4943.05127,01405.86621,434.8,08,0,6282*2C69",LetFik2,08:14:41,49.71752117,14.09777017,434.8,8,0,6282
"$$LetFik2,08:14:52,4943.05078,01405.86572,438.2,08,24,0*9DDF",LetFik2,08:14:52,49.717513,14.097762,438.2,8,24,0
"$$LetFik2,08:15:03,4943.05078,01405.86353,434.3,08,20,25*3362",LetFik2,08:15:03,49.717513,14.0977255,434.3,8,20,25
"$$LetFik2,08:15:15,4943.05078,01405.86340,437.3,08,0,6353*D3C5",LetFik2,08:15:15,49.717513,14.09772333,437.3,8,0,6353
"$$LetFik2,08:15:26,4943.04932,01405.86218,440.1,08,0,6371*E8E8",LetFik2,08:15:26,49.71748867,14.097703,440.1,8,0,6371
"$$LetFik2,08:15:37,4943.05078,01405.86353,440.4,08,0,6301*F25E",LetFik2,08:15:37,49.717513,14.0977255,440.4,8,0,6301
"$$LetFik2,08:15:48,4943.05273,01405.86475,435.4,08,0,6355*9962",LetFik2,08:15:48,49.7175455,14.09774583,435.4,8,0,6355
"$$LetFik2,08:15:59,4943.05078,01405.86462,444.8,08,0,6371*575C",LetFik2,08:15:59,49.717513,14.09774367,444.8,8,0,6371
"$$LetFik2,08:16:10,4943.04834,01405.86438,447.9,08,20,1*9C3F",LetFik2,08:16:10,49.71747233,14.09773967,447.9,8,20,1
"$$LetFik2,08:16:21,4943.04639,01405.86487,437.7,08,0,6312*623B",LetFik2,08:16:21,49.71743983,14.09774783,437.7,8,0,6312
"$$LetFik2,08:16:32,4943.04492,01405.86548,440.7,08,21,0*0B0B",LetFik2,08:16:32,49.71741533,14.097758,440.7,8,21,0
"$$LetFik2,08:16:43,4943.04443,01405.86597,441.7,08,0,6367*2014",LetFik2,08:16:43,49.71740717,14.09776617,441.7,8,0,6367
"$$LetFik2,08:16:55,4943.04639,01405.86536,441.9,08,0,6350*8D7A",LetFik2,08:16:55,49.71743983,14.097756,441.9,8,0,6350
"$$LetFik2,08:17:06,4943.04736,01405.86743,441.5,08,0,6305*6728",LetFik2,08:17:06,49.717456,14.0977905,441.5,8,0,6305
"$$LetFik2,08:17:17,4943.04443,01405.87048,438.9,08,0,6348*E673",LetFik2,08:17:17,49.71740717,14.09784133,438.9,8,0,6348
"$$LetFik2,08:17:28,4943.04443,01405.87268,438.9,08,0,6304*C29F",LetFik2,08:17:28,49.71740717,14.097878,438.9,8,0,6304
"$$LetFik2,08:17:39,4943.04688,01405.87122,439.2,08,0,6356*6623",LetFik2,08:17:39,49.717448,14.09785367,439.2,8,0,6356
"$$LetFik2,08:17:51,4943.04688,01405.87292,435.0,08,0,6287*BDD3",LetFik2,08:17:51,49.717448,14.097882,435.0,8,0,6287
"$$LetFik2,08:18:01,4943.04541,01405.87329,436.8,08,22,1*F156",LetFik2,08:18:01,49.7174235,14.09788817,436.8,8,22,1
"$$LetFik2,08:18:12,4943.04492,01405.87256,430.1,08,0,6298*2737",LetFik2,08:18:12,49.71741533,14.097876,430.1,8,0,6298
"$$LetFik2,08:18:23,4943.04443,01405.86877,419.9,08,0,6331*3F7B",LetFik2,08:18:23,49.71740717,14.09781283,419.9,8,0,6331
